"","AR","Camber","Re","ARFac","CamberFac","ReFac","speeds","ARnumber","CLCD","slope","yint","gamma","aoa","Efficiency"
"158",4.9019238,0.1,72701.801,"4.9019238","0.1","72701.801",10.90527015,8,9.76696620056527,0.0487462046863989,0.53411638589852,5.84591066980052,1.2741,0.591571240909091
"159",4.9019238,0.1,82331.177,"4.9019238","0.1","82331.177",12.34967655,8,9.78529120435549,0.0487462046863989,0.53411638589852,5.83503904601162,1.2747,0.591571240909091
"160",4.9019238,0.1,105000,"4.9019238","0.1","105000",15.75,8,9.82457400633067,0.0487462046863989,0.53411638589852,5.81193368148431,1.2768,0.591571240909091
"161",4.9019238,0.1,127668.82,"4.9019238","0.1","127668.82",19.150323,8,9.89056458807333,0.0487462046863989,0.53411638589852,5.77355512608887,1.2183,0.591571240909091
"162",4.9019238,0.1,137298.2,"4.9019238","0.1","137298.2",20.59473,8,9.94384119256826,0.0487462046863989,0.53411638589852,5.74262864874482,1.1354,0.591571240909091
"163",4.9019238,0.1,156154.58,"4.9019238","0.1","156154.58",23.423187,8,9.97176044012406,0.0487462046863989,0.53411638589852,5.72656599604408,1.1141,0.591571240909091
"164",4.9019238,0.1,159848.28,"4.9019238","0.1","159848.28",23.977242,8,9.98807167018163,0.0487462046863989,0.53411638589852,5.71736714364448,1.1097,0.591571240909091
"165",4.9019238,0.1,167814.89,"4.9019238","0.1","167814.89",25.1722335,8,7.57189612294588,0.0487462046863989,0.53411638589852,7.52336131280164,2.1582,0.591571240909091
"166",4.9019238,0.1,178586.68,"4.9019238","0.1","178586.68",26.788002,8,8.03835741480613,0.0487462046863989,0.53411638589852,7.09136412581682,2.0171,0.591571240909091
"167",4.9019238,0.1,186807.95,"4.9019238","0.1","186807.95",28.0211925,8,8.33260597313839,0.0487462046863989,0.53411638589852,6.8433652249925,1.9529,0.591571240909091
"168",4.9019238,0.1,191087.09,"4.9019238","0.1","191087.09",28.6630635,8,8.56169285954395,0.0487462046863989,0.53411638589852,6.66192391372908,1.9078,0.591571240909091
"169",4.9019238,0.1,193584.6,"4.9019238","0.1","193584.6",29.03769,8,8.63423855749494,0.0487462046863989,0.53411638589852,6.60644729123685,1.8919,0.591571240909091
"170",4.9019238,0.12386192,105000,"4.9019238","0.12386192","105000",15.75,8,8.06331069643208,0.0473978214786674,0.637476094190533,7.06964150232258,1.7299,0.588489210169492
"171",4.9019238,0.1339981,31413.316,"4.9019238","0.1339981","31413.316",4.7119974,8,7.65268951730711,0.0486934260921881,0.673906748898556,7.44482833592314,1.6437,0.591320716438356
"172",4.9019238,0.1339981,50151.724,"4.9019238","0.1339981","50151.724",7.5227586,8,7.86728246659892,0.0486934260921881,0.673906748898556,7.24395329663727,1.7751,0.591320716438356
"173",4.9019238,0.1339981,105000,"4.9019238","0.1339981","105000",15.75,8,7.93428517612575,0.0491121257593153,0.674101279542845,7.18335639975215,1.7488,0.592337495454546
"174",4.9019238,0.1339981,159848.28,"4.9019238","0.1339981","159848.28",23.977242,8,6.90491477335547,0.0486934260921881,0.673906748898556,8.24053113309436,1.0696,0.591320716438356
"175",4.9019238,0.1339981,178586.68,"4.9019238","0.1339981","178586.68",26.788002,8,7.24250424837724,0.0486934260921881,0.673906748898556,7.8613398362123,1.2773,0.591320716438356
"176",4.9019238,0.15384693,50151.724,"4.9019238","0.15384693","50151.724",7.5227586,8,7.03562957306516,0.0463101471767039,0.767470385982674,8.08947618780777,1.1149,0.585848778787879
"177",4.9019238,0.15384693,105000,"4.9019238","0.15384693","105000",15.75,8,7.1515892723793,0.0463101471767039,0.767470385982674,7.96000417147386,1.4643,0.585848778787879
"178",4.9019238,0.15384693,159848.28,"4.9019238","0.15384693","159848.28",23.977242,8,6.68512336241175,0.0463101471767039,0.767470385982674,8.50755825612295,0.4323,0.585848778787879
"179",4.9019238,0.15773503,18912.915,"4.9019238","0.15773503","18912.915",2.83693725,8,6.79727191898707,0.0462716052708486,0.784133163434575,8.36919609318072,0.6054,0.585650962121212
"180",4.9019238,0.15773503,23192.05,"4.9019238","0.15773503","23192.05",3.4788075,8,6.93302468703447,0.0462716052708486,0.784133163434575,8.20757650322308,0.9423,0.585650962121212
"181",4.9019238,0.15773503,31413.316,"4.9019238","0.15773503","31413.316",4.7119974,8,4.9507469605637,0.0462716052708486,0.784133163434575,11.4195088419655,-0.0794999999999999,0.585650962121212
"182",4.9019238,0.15773503,53845.416,"4.9019238","0.15773503","53845.416",8.0768124,8,7.00614293722628,0.0462716052708486,0.784133163434575,8.12306975442731,1.109,0.585650962121212
"183",4.9019238,0.15773503,72701.801,"4.9019238","0.15773503","72701.801",10.90527015,8,7.03655622494915,0.0462716052708486,0.784133163434575,8.08842437933392,1.1865,0.585650962121212
"184",4.9019238,0.15773503,105000,"4.9019238","0.15773503","105000",15.75,8,7.06603415977221,0.0462716052708486,0.784133163434575,8.05512652486323,1.2803,0.585650962121212
"185",4.9019238,0.15773503,137298.2,"4.9019238","0.15773503","137298.2",20.59473,8,7.07607901125892,0.0462716052708486,0.784133163434575,8.04384126598196,1.3179,0.585650962121212
"186",4.9019238,0.15773503,156154.58,"4.9019238","0.15773503","156154.58",23.423187,8,7.08111917762192,0.0462716052708486,0.784133163434575,8.03819101848049,1.3335,0.585650962121212
"187",4.9019238,0.15773503,178586.68,"4.9019238","0.15773503","178586.68",26.788002,8,5.35971307958549,0.0462716052708486,0.784133163434575,10.5685623066683,-0.1036,0.585650962121212
"188",4.9019238,0.15773503,186807.95,"4.9019238","0.15773503","186807.95",28.0211925,8,6.19845776787783,0.0462716052708486,0.784133163434575,9.16458700589579,-0.1352,0.585650962121212
"189",4.9019238,0.15773503,191087.09,"4.9019238","0.15773503","191087.09",28.6630635,8,6.60967544352089,0.0462716052708486,0.784133163434575,8.60322469559153,0.2978,0.585650962121212
"190",4.9019238,0.16612094,105000,"4.9019238","0.16612094","105000",15.75,8,6.73007726778202,0.0476640760985284,0.813422071533938,8.45155527924696,0.4275,0.588784127272727
"191",4.9019238,0.17745967,23192.05,"4.9019238","0.17745967","23192.05",3.4788075,8,6.23879121752698,0.0476342345057927,0.861152518623665,9.10633556172914,-0.5054,0.588408889393939
"192",4.9019238,0.17745967,31413.316,"4.9019238","0.17745967","31413.316",4.7119974,8,6.45847024877887,0.0476342345057927,0.861152518623665,8.80152450952883,-0.2137,0.588408889393939
"193",4.9019238,0.17745967,50151.724,"4.9019238","0.17745967","50151.724",7.5227586,8,6.54579034046305,0.0476342345057927,0.861152518623665,8.68591594704714,-0.1488,0.588408889393939
"194",4.9019238,0.17745967,72701.801,"4.9019238","0.17745967","72701.801",10.90527015,8,6.58319980841302,0.0476342345057927,0.861152518623665,8.63730453519646,-0.1433,0.588408889393939
"195",4.9019238,0.17745967,105000,"4.9019238","0.17745967","105000",15.75,8,6.60565403215429,0.0476342345057927,0.861152518623665,8.60838468623101,-0.1051,0.588408889393939
"196",4.9019238,0.17745967,137298.2,"4.9019238","0.17745967","137298.2",20.59473,8,6.61355034454747,0.0476342345057927,0.861152518623665,8.59825803393444,-0.0653999999999999,0.588408889393939
"197",4.9019238,0.17745967,159848.28,"4.9019238","0.17745967","159848.28",23.977242,8,4.76688105530035,0.0476342345057927,0.861152518623665,11.847749309928,-1.057,0.588408889393939
"198",4.9019238,0.17745967,178586.68,"4.9019238","0.17745967","178586.68",26.788002,8,5.53054558233896,0.0476342345057927,0.861152518623665,10.2491435098735,-1.3546,0.588408889393939
"199",4.9019238,0.17745967,186807.95,"4.9019238","0.17745967","186807.95",28.0211925,8,5.94879999402883,0.0476342345057927,0.861152518623665,9.542270542546,-0.8466,0.588408889393939
"200",4.9019238,0.18611363,31413.316,"4.9019238","0.18611363","31413.316",4.7119974,8,6.28847544232794,0.047315354138399,0.87407814758028,9.03557971289529,-0.8423,0.584485506060606
"201",4.9019238,0.18611363,50151.724,"4.9019238","0.18611363","50151.724",7.5227586,8,6.43826262279403,0.047315354138399,0.87407814758028,8.82870464318684,-0.397699999999999,0.584485506060606
"202",4.9019238,0.18611363,105000,"4.9019238","0.18611363","105000",15.75,8,6.46192554740717,0.047315354138399,0.87407814758028,8.79689216410538,-0.4249,0.584485506060606
"203",4.9019238,0.18611363,159848.28,"4.9019238","0.18611363","159848.28",23.977242,8,5.2574713012767,0.047315354138399,0.87407814758028,10.7693303334885,-2.0177,0.584485506060606
"204",4.9019238,0.18611363,178586.68,"4.9019238","0.18611363","178586.68",26.788002,8,5.69603512886209,0.047315354138399,0.87407814758028,9.95741448575432,-1.4734,0.584485506060606
"205",4.9019238,0.19061798,50151.724,"4.9019238","0.19061798","50151.724",7.5227586,8,6.21862755242572,0.0472739181609436,0.894001627304039,9.13536522179951,-1.1504,0.590700192424242
"206",4.9019238,0.19061798,105000,"4.9019238","0.19061798","105000",15.75,8,6.38854125307789,0.0472739181609436,0.894001627304039,8.89633409771768,-0.8801,0.590700192424242
"207",4.9019238,0.19061798,159848.28,"4.9019238","0.19061798","159848.28",23.977242,8,5.57943251659338,0.0472739181609436,0.894001627304039,10.1612173078611,-1.8433,0.590700192424242
"208",4.9019238,0.19324695,105000,"4.9019238","0.19324695","105000",15.75,8,6.18744153553886,0.0473753550360088,0.907006597749017,9.18062681848708,-1.3258,0.597211310606061
"209",5.0768881,0.022540333,105000,"5.0768881","0.022540333","105000",15.75,9,13.0391574691441,0.0512950058103241,0.212404801339736,4.38557272322176,2.1877,0.598820684
"210",5.0768881,0.042264973,50151.724,"5.0768881","0.042264973","50151.724",7.5227586,9,12.7987819497516,0.0508885757503001,0.305049654573829,4.46757974107707,1.2412,0.59718913
"211",5.0768881,0.042264973,105000,"5.0768881","0.042264973","105000",15.75,9,13.5628213843622,0.0508885757503001,0.305049654573829,4.21683909045755,0.9675,0.59718913
"212",5.0768881,0.042264973,159848.28,"5.0768881","0.042264973","159848.28",23.977242,9,11.2746013338842,0.0508885757503001,0.305049654573829,5.06858131143976,1.9513,0.59718913
"213",5.0768881,0.1,31413.316,"5.0768881","0.1","31413.316",4.7119974,9,9.65985937949817,0.0500281633947448,0.54482536550891,5.91027362988383,1.3845,0.595398918604651
"214",5.0768881,0.1,50151.724,"5.0768881","0.1","50151.724",7.5227586,9,10.0460292301014,0.0500281633947448,0.54482536550891,5.68460108095475,1.1487,0.595398918604651
"215",5.0768881,0.1,105000,"5.0768881","0.1","105000",15.75,9,10.1559729430876,0.0500281633947448,0.54482536550891,5.62345241754143,1.1186,0.595398918604651
"216",5.0768881,0.1,159848.28,"5.0768881","0.1","159848.28",23.977242,9,8.22171132490161,0.0500281633947448,0.54482536550891,6.93477611167091,1.9602,0.595398918604651
"217",5.0768881,0.1,178586.68,"5.0768881","0.1","178586.68",26.788002,9,8.7683674795342,0.0500281633947448,0.54482536550891,6.50626103947895,1.844,0.595398918604651
"218",5.0768881,0.15773503,50151.724,"5.0768881","0.15773503","50151.724",7.5227586,9,7.11335515218284,0.0474789612253418,0.799649726896984,8.00223663259466,0.8948,0.58949553030303
"219",5.0768881,0.15773503,105000,"5.0768881","0.15773503","105000",15.75,9,7.23089387186506,0.0474789612253418,0.799649726896984,7.87380392696693,1.181,0.58949553030303
"220",5.0768881,0.15773503,159848.28,"5.0768881","0.15773503","159848.28",23.977242,9,6.72550371394567,0.047559508784965,0.799386604868882,8.45721987105061,0.1718,0.589678821538462
"221",5.0768881,0.17745967,105000,"5.0768881","0.17745967","105000",15.75,9,6.61336694630713,0.0472662691994572,0.8578355578019,8.59849406767479,-0.2556,0.578842707575758
"222",5.6736968,0.1,105000,"5.6736968","0.1","105000",15.75,10,10.4458196567219,0.0540858756975599,0.577529798774483,5.46837964813823,1.1312,0.607022107894737
"223",5.9700853,0.013886369,105000,"5.9700853","0.013886369","105000",15.75,11,12.5515894395065,0.0574919074197861,0.182916106706774,4.55519783097921,1.0617,0.616474790909091
"224",5.9700853,0.022540333,50151.724,"5.9700853","0.022540333","50151.724",7.5227586,11,14.0921823381765,0.0569864694334651,0.232275406148441,4.05897982259965,1.8081,0.615425164444444
"225",5.9700853,0.022540333,105000,"5.9700853","0.022540333","105000",15.75,11,15.0998640007433,0.0569864694334651,0.232275406148441,3.78890534066486,1.6753,0.615425164444444
"226",5.9700853,0.022540333,159848.28,"5.9700853","0.022540333","159848.28",23.977242,11,12.1508748151447,0.0570557335397161,0.232148403835699,4.70475962388944,2.1538,0.615505565116279
"227",5.9700853,0.042264973,31413.316,"5.9700853","0.042264973","31413.316",4.7119974,11,13.979410288876,0.0566431913319239,0.332690904968288,4.09161490722427,1.2014,0.613852077272727
"228",5.9700853,0.042264973,50151.724,"5.9700853","0.042264973","50151.724",7.5227586,11,14.8409281812206,0.0566431913319239,0.332690904968288,3.85483352867658,0.9161,0.613852077272727
"229",5.9700853,0.042264973,105000,"5.9700853","0.042264973","105000",15.75,11,15.0593680400031,0.0566431913319239,0.332690904968288,3.79908247699383,0.8526,0.613852077272727
"230",5.9700853,0.042264973,159848.28,"5.9700853","0.042264973","159848.28",23.977242,11,11.20925269281,0.0566431913319239,0.332690904968288,5.09797506368145,2.3697,0.613852077272727
"231",5.9700853,0.042264973,178586.68,"5.9700853","0.042264973","178586.68",26.788002,11,12.280381147681,0.0566431913319239,0.332690904968288,4.65536332177403,1.9072,0.613852077272727
"232",5.9700853,0.066001896,105000,"5.9700853","0.066001896","105000",15.75,11,13.0123394255098,0.0561706055195807,0.433312465464076,4.39455063099937,0.7844,0.61278447826087
"233",5.9700853,0.1,23192.05,"5.9700853","0.1","23192.05",3.4788075,11,10.3117747733236,0.0554853200493305,0.593147146109937,5.53902372543577,1.3463,0.611386779545455
"234",5.9700853,0.1,31413.316,"5.9700853","0.1","31413.316",4.7119974,11,10.8268633373984,0.0554853200493305,0.593147146109937,5.27702882786428,1.1133,0.611386779545455
"235",5.9700853,0.1,50151.724,"5.9700853","0.1","50151.724",7.5227586,11,11.1375161446782,0.0554853200493305,0.593147146109937,5.130637267867,0.8669,0.611386779545455
"236",5.9700853,0.1,72701.801,"5.9700853","0.1","72701.801",10.90527015,11,11.2962325260219,0.0554853200493305,0.593147146109937,5.05892717585855,0.7922,0.611386779545455
"237",5.9700853,0.1,105000,"5.9700853","0.1","105000",15.75,11,11.4279434773545,0.0554853200493305,0.593147146109937,5.00091507600026,0.6705,0.611386779545455
"238",5.9700853,0.1,137298.2,"5.9700853","0.1","137298.2",20.59473,11,11.4932224507698,0.0554853200493305,0.593147146109937,4.97265849744129,0.6254,0.611386779545455
"239",5.9700853,0.1,159848.28,"5.9700853","0.1","159848.28",23.977242,11,8.50929120680004,0.0554853200493305,0.593147146109937,6.70257700462101,1.8466,0.611386779545455
"240",5.9700853,0.1,178586.68,"5.9700853","0.1","178586.68",26.788002,11,9.09137527589282,0.0554853200493305,0.593147146109937,6.27697910915721,1.7456,0.611386779545455
"241",5.9700853,0.1,186807.95,"5.9700853","0.1","186807.95",28.0211925,11,9.75472205531268,0.0554853200493305,0.593147146109937,5.85319896954203,1.6009,0.611386779545455
"242",5.9700853,0.1339981,105000,"5.9700853","0.1339981","105000",15.75,11,8.82832225704563,0.0549531288388299,0.752030291075818,6.4624517103496,1.1805,0.610453669047619
"243",5.9700853,0.15773503,31413.316,"5.9700853","0.15773503","31413.316",4.7119974,11,7.98281655066796,0.0538170531746032,0.866174622395383,7.14019483322437,0.6707,0.607883952727273
"244",5.9700853,0.15773503,50151.724,"5.9700853","0.15773503","50151.724",7.5227586,11,8.15153245552817,0.0538170531746032,0.866174622395383,6.99388990292159,0.9933,0.607883952727273
"245",5.9700853,0.15773503,105000,"5.9700853","0.15773503","105000",15.75,11,8.19145098729003,0.0538170531746032,0.866174622395383,6.96014229867801,1.0981,0.607883952727273
"246",5.9700853,0.15773503,159848.28,"5.9700853","0.15773503","159848.28",23.977242,11,6.9583910184775,0.0538961280541261,0.865974299367258,8.17806279114684,-0.5311,0.608032768518519
"247",5.9700853,0.15773503,178586.68,"5.9700853","0.15773503","178586.68",26.788002,11,7.45686995204164,0.0538961280541261,0.865974299367258,7.63805348220764,-0.0967,0.608032768518519
"248",5.9700853,0.17745967,50151.724,"5.9700853","0.17745967","50151.724",7.5227586,11,7.37949117034065,0.0528050755975368,0.934472470257106,7.71718225408377,-0.3713,0.595221606060606
"249",5.9700853,0.17745967,105000,"5.9700853","0.17745967","105000",15.75,11,7.55526921671255,0.0528050755975368,0.934472470257106,7.53972761510741,-0.1933,0.595221606060606
"250",5.9700853,0.17745967,159848.28,"5.9700853","0.17745967","159848.28",23.977242,11,6.68247051268498,0.0531230617838886,0.934101339115106,8.51088562231754,-1.1986,0.595850475806452
"251",5.9700853,0.18611363,105000,"5.9700853","0.18611363","105000",15.75,11,7.1542399728708,0.054164205865776,0.971288363928609,7.95709261961064,-0.9421,0.603641115151515
"252",6.4262137,0.042264973,105000,"6.4262137","0.042264973","105000",15.75,12,14.518264999833,0.0590815650676606,0.344529912575966,3.94023866161739,1.2053,0.620660661904762
"253",6.4262137,0.1,50151.724,"6.4262137","0.1","50151.724",7.5227586,12,11.3702341435069,0.058018143728223,0.613381283449478,5.02616884272236,0.8781,0.618300870731707
"254",6.4262137,0.1,105000,"6.4262137","0.1","105000",15.75,12,11.8747384092141,0.058018143728223,0.613381283449478,4.81365301582543,0.5584,0.618300870731707
"255",6.4262137,0.1,159848.28,"6.4262137","0.1","159848.28",23.977242,12,10.2108284526799,0.058018143728223,0.613381283449478,5.59344080805452,1.5214,0.618300870731707
"256",6.4262137,0.15773503,105000,"6.4262137","0.15773503","105000",15.75,12,8.38915493468465,0.056485984841629,0.894779976319758,6.79766906728726,0.57,0.61521701372549
"257",7.5,0.0050892088,105000,"7.5","0.0050892088","105000",15.75,13,10.4381471786014,0.0647670339721255,0.158248221498258,5.47231829267046,1.1085,0.638035817073171
"258",7.5,0.0067530486,50151.724,"7.5","0.0067530486","50151.724",7.5227586,13,10.9953883151096,0.0644624576710684,0.167620135082833,5.19656911358004,0.7714,0.637710024
"259",7.5,0.0067530486,105000,"7.5","0.0067530486","105000",15.75,13,11.7318755609763,0.0650263035595105,0.166711299903597,4.86844700071881,0.7989,0.63798008
"260",7.5,0.0067530486,159848.28,"7.5","0.0067530486","159848.28",23.977242,13,9.70617582853259,0.0648551486486486,0.16690635945946,5.88226893188147,1.4866,0.63789882972973
"261",7.5,0.0093820154,31413.316,"7.5","0.0093820154","31413.316",4.7119974,13,11.9250874928499,0.0647378414634146,0.180969269756098,4.797746396191,0.7065,0.637569365
"262",7.5,0.0093820154,50151.724,"7.5","0.0093820154","50151.724",7.5227586,13,12.8880042400876,0.0647378414634146,0.180969269756098,4.43680545798298,0.5824,0.637569365
"263",7.5,0.0093820154,105000,"7.5","0.0093820154","105000",15.75,13,13.1118626043051,0.0647378414634146,0.180969269756098,4.36128454318045,0.6231,0.637569365
"264",7.5,0.0093820154,159848.28,"7.5","0.0093820154","159848.28",23.977242,13,9.24642667839268,0.0647947678630048,0.180883860980414,6.17254088948865,1.8188,0.637594318421053
"265",7.5,0.0093820154,178586.68,"7.5","0.0093820154","178586.68",26.788002,13,10.2985564721395,0.0647665923076923,0.180925185128205,5.54609023592538,1.3591,0.637582030769231
"266",7.5,0.013886369,23192.05,"7.5","0.013886369","23192.05",3.4788075,13,12.4678762298723,0.0649758357142857,0.204497057783251,4.58566441451617,1.0383,0.637203031034483
"267",7.5,0.013886369,31413.316,"7.5","0.013886369","31413.316",4.7119974,13,13.3958777192552,0.0649758357142857,0.204497057783251,4.26919710726777,0.7483,0.637203031034483
"268",7.5,0.013886369,50151.724,"7.5","0.013886369","50151.724",7.5227586,13,14.1315951683227,0.0649758357142857,0.204497057783251,4.04768463201276,0.7467,0.637203031034483
"269",7.5,0.013886369,72701.801,"7.5","0.013886369","72701.801",10.90527015,13,14.5120764215549,0.0649758357142857,0.204497057783251,3.94189886494174,0.6759,0.637203031034483
"270",7.5,0.013886369,105000,"7.5","0.013886369","105000",15.75,13,14.7280249479881,0.0649758357142857,0.204497057783251,3.88429366324216,0.5742,0.637203031034483
"271",7.5,0.013886369,137298.2,"7.5","0.013886369","137298.2",20.59473,13,14.8111585551804,0.0649758357142857,0.204497057783251,3.86255808072087,0.524,0.637203031034483
"272",7.5,0.013886369,159848.28,"7.5","0.013886369","159848.28",23.977242,13,9.60001818687975,0.0649758357142857,0.204497057783251,5.94685187715969,1.7992,0.637203031034483
"273",7.5,0.013886369,178586.68,"7.5","0.013886369","178586.68",26.788002,13,10.3045255017218,0.0649758357142857,0.204497057783251,5.54289636521416,1.5918,0.637203031034483
"274",7.5,0.013886369,186807.95,"7.5","0.013886369","186807.95",28.0211925,13,11.4935377591875,0.0649758357142857,0.204497057783251,4.97252206176692,1.3016,0.637203031034483
"275",7.5,0.022540333,18912.915,"7.5","0.022540333","18912.915",2.83693725,13,14.4202994845732,0.0645264728893058,0.258864983621013,3.96690899168516,1.5341,0.6363522875
"276",7.5,0.022540333,23192.05,"7.5","0.022540333","23192.05",3.4788075,13,15.539235165512,0.0645264728893058,0.258864983621013,3.68208900301664,1.3817,0.6363522875
"277",7.5,0.022540333,31413.316,"7.5","0.022540333","31413.316",4.7119974,13,9.99710849719506,0.0646876407563025,0.25863896789916,5.71222895971598,1.8871,0.636416334285714
"278",7.5,0.022540333,50151.724,"7.5","0.022540333","50151.724",7.5227586,13,16.3036713571032,0.0645264728893058,0.258864983621013,3.50986665725782,1.2922,0.6363522875
"279",7.5,0.022540333,53845.416,"7.5","0.022540333","53845.416",8.0768124,13,16.6572078016303,0.0645598473684211,0.258813809419703,3.43555491010064,1.2443,0.636366446153846
"280",7.5,0.022540333,72701.801,"7.5","0.022540333","72701.801",10.90527015,13,16.7189437686117,0.0645598473684211,0.258813809419703,3.42290304403563,1.2329,0.636366446153846
"281",7.5,0.022540333,105000,"7.5","0.022540333","105000",15.75,13,17.0093059545477,0.0645598473684211,0.258813809419703,3.36457780432436,1.2133,0.636366446153846
"282",7.5,0.022540333,137298.2,"7.5","0.022540333","137298.2",20.59473,13,17.1414222213858,0.0645598473684211,0.258813809419703,3.33875020627289,1.2071,0.636366446153846
"283",7.5,0.022540333,156154.58,"7.5","0.022540333","156154.58",23.423187,13,17.2027260702601,0.0645598473684211,0.258813809419703,3.32687701470093,1.2054,0.636366446153846
"284",7.5,0.022540333,159848.28,"7.5","0.022540333","159848.28",23.977242,13,10.604148447796,0.0646876407563025,0.25863896789916,5.38721793943742,1.8249,0.636416334285714
"285",7.5,0.022540333,178586.68,"7.5","0.022540333","178586.68",26.788002,13,11.8518417582875,0.064624886913229,0.258720566998578,4.82289457394663,1.7479,0.636392821621622
"286",7.5,0.022540333,186807.95,"7.5","0.022540333","186807.95",28.0211925,13,13.2895134834312,0.0645926532443375,0.258765694135026,4.30324078881511,1.6892,0.636379971052632
"287",7.5,0.022540333,191087.09,"7.5","0.022540333","191087.09",28.6630635,13,13.4675536412802,0.0645926532443375,0.258765694135026,4.24656228559883,1.6602,0.636379971052632
"288",7.5,0.025846881,105000,"7.5","0.025846881","105000",15.75,13,15.6262137886716,0.0645396473355947,0.277495731141263,3.66164481618916,1.356,0.636120476315789
"289",7.5,0.033879061,50151.724,"7.5","0.033879061","50151.724",7.5227586,13,15.8879831941018,0.0644077408359777,0.322935391848123,3.60148315314957,1.7359,0.635543663157895
"290",7.5,0.033879061,105000,"7.5","0.033879061","105000",15.75,13,16.9451424394858,0.0644437798719772,0.322884937197724,3.37733511549836,1.4419,0.635560864864865
"291",7.5,0.033879061,159848.28,"7.5","0.033879061","159848.28",23.977242,13,13.8296587654504,0.0644077408359777,0.322935391848123,4.1357664706521,2.3184,0.635543663157895
"292",7.5,0.042264973,16415.396,"7.5","0.042264973","16415.396",2.4623094,13,14.7794920917308,0.0642665900536164,0.369735862118394,3.87080904273012,1.5839,0.634695847368421
"293",7.5,0.042264973,18912.915,"7.5","0.042264973","18912.915",2.83693725,13,15.1009688381389,0.0642665900536164,0.369735862118394,3.78864772580291,1.471,0.634695847368421
"294",7.5,0.042264973,23192.05,"7.5","0.042264973","23192.05",3.4788075,13,15.7515111479094,0.0642665900536164,0.369735862118394,3.63260269621148,1.2468,0.634695847368421
"295",7.5,0.042264973,31413.316,"7.5","0.042264973","31413.316",4.7119974,13,16.2426838518845,0.0642665900536164,0.369735862118394,3.52303486421672,1.0944,0.634695847368421
"296",7.5,0.042264973,42185.108,"7.5","0.042264973","42185.108",6.3277662,13,10.5337833294135,0.0642665900536164,0.369735862118394,5.422989619032,2.7232,0.634695847368421
"297",7.5,0.042264973,50151.724,"7.5","0.042264973","50151.724",7.5227586,13,10.8411486501837,0.0642665900536164,0.369735862118394,5.27011403268698,2.6652,0.634695847368421
"298",7.5,0.042264973,53845.416,"7.5","0.042264973","53845.416",8.0768124,13,16.4091804869616,0.0642665900536164,0.369735862118394,3.48737769422065,1.0517,0.634695847368421
"299",7.5,0.042264973,72701.801,"7.5","0.042264973","72701.801",10.90527015,13,16.7069780937349,0.0642665900536164,0.369735862118394,3.42536557431785,0.9729,0.634695847368421
"300",7.5,0.042264973,82331.177,"7.5","0.042264973","82331.177",12.34967655,13,16.7604055463317,0.0642665900536164,0.369735862118394,3.41447148386859,0.9568,0.634695847368421
"301",7.5,0.042264973,105000,"7.5","0.042264973","105000",15.75,13,16.8755909045168,0.0642665900536164,0.369735862118394,3.39121550234864,0.9185,0.634695847368421
"302",7.5,0.042264973,127668.82,"7.5","0.042264973","127668.82",19.150323,13,17.0156189679439,0.0642665900536164,0.369735862118394,3.36337763577833,0.8759,0.634695847368421
"303",7.5,0.042264973,137298.2,"7.5","0.042264973","137298.2",20.59473,13,17.1204952309293,0.0642665900536164,0.369735862118394,3.34281877084135,0.8388,0.634695847368421
"304",7.5,0.042264973,156154.58,"7.5","0.042264973","156154.58",23.423187,13,17.1737500243527,0.0642665900536164,0.369735862118394,3.33247345763895,0.8222,0.634695847368421
"305",7.5,0.042264973,159848.28,"7.5","0.042264973","159848.28",23.977242,13,17.2019597491007,0.0642665900536164,0.369735862118394,3.32702232574777,0.8134,0.634695847368421
"306",7.5,0.042264973,167814.89,"7.5","0.042264973","167814.89",25.1722335,13,11.4036081212189,0.0642665900536164,0.369735862118394,5.01153611037219,2.5516,0.634695847368421
"307",7.5,0.042264973,178586.68,"7.5","0.042264973","178586.68",26.788002,13,12.5234826257638,0.0642665900536164,0.369735862118394,4.56538120568147,2.3093,0.634695847368421
"308",7.5,0.042264973,186807.95,"7.5","0.042264973","186807.95",28.0211925,13,13.2133406801572,0.0642665900536164,0.369735862118394,4.3279564424841,2.0914,0.634695847368421
"309",7.5,0.042264973,191087.09,"7.5","0.042264973","191087.09",28.6630635,13,13.7762279391391,0.0642665900536164,0.369735862118394,4.151749641163,1.9099,0.634695847368421
"310",7.5,0.042264973,193584.6,"7.5","0.042264973","193584.6",29.03769,13,13.9375329130883,0.0642665900536164,0.369735862118394,4.10386674401519,1.8572,0.634695847368421
"311",7.5,0.046153069,31413.316,"7.5","0.046153069","31413.316",4.7119974,13,15.6594619936941,0.0642726645147172,0.375692837389211,3.65389902556816,1.2886,0.634724342105263
"312",7.5,0.046153069,50151.724,"7.5","0.046153069","50151.724",7.5227586,13,16.6375551033734,0.0642726645147172,0.375692837389211,3.43962397309998,1.0048,0.634724342105263
"313",7.5,0.046153069,105000,"7.5","0.046153069","105000",15.75,13,16.8893901309002,0.0642726645147172,0.375692837389211,3.38845623398846,0.9211,0.634724342105263
"314",7.5,0.046153069,159848.28,"7.5","0.046153069","159848.28",23.977242,13,12.4912580643037,0.0642726645147172,0.375692837389211,4.57710875790712,2.3778,0.634724342105263
"315",7.5,0.046153069,178586.68,"7.5","0.046153069","178586.68",26.788002,13,13.7238069827315,0.0642726645147172,0.375692837389211,4.16755314210824,1.9556,0.634724342105263
